City,State,Month,Weather Condition,Temperature (°C),Humidity (%),Rainfall Chances (%),Wind Speed (km/h),Fan Power Consumed (kWh),Light Power Consumed (kWh),Mixer Power Consumed (kWh),Washing Machine Power Consumed (kWh),Phone Charging Power Consumed (kWh),UPS Power Consumed (kWh),Grinder Power Consumed (kWh),AC Power Consumed (kWh),Heater Power Consumed (kWh),Fridge Power Consumed (kWh),TV Power Consumed (kWh),Total Power Consumed (kWh),Required Power Supply (kW),Current Power Supply (kW),Power Supply Status
Bijapur,Karnataka,March,Sunny,38.4618956015254,63.17683721207055,11.337618653910585,27.54532512218625,3.1616118843913226,9.39013332840177,0.1505115370623158,2.852674550129403,0.074791203165677,0.6488804836685009,0.37234740025821644,5.589868865978829,2.225265266094734,1.9218984726074995,2.192165478359219,28.580148470117486,1.1908395195882286,1.5968942293055743,Overflow
Chitradurga,Karnataka,March,Warm,32.97412701278513,97.53913642017578,2.657895601634186,23.301163444999208,0.7945998531226794,9.250915900849279,1.4787403984742475,0.2600510666674857,0.7530182465662368,0.34154082269122465,0.34999776345360456,6.685527833643425,2.846048208692842,4.2752349458262415,2.004877707373426,29.040552747360692,1.2100230311400288,1.393294510325297,Sufficient
Bidar,Karnataka,March,Sunny,21.85650612666131,52.36848846491884,78.05231972630476,1.900924671461317,2.7757050125729448,8.218115878000834,1.0965473828270607,2.7537421679284644,0.11029400087007668,1.7197542469744709,0.6312135254799813,4.06814034280119,4.904006041915967,1.6292999862429718,0.5638277431274642,28.470646328741427,1.1862769303642262,1.0869132419463727,Insufficient
Gadag,Karnataka,March,Sunny,31.872855740546395,88.23752267776857,25.608828616191516,28.061934118334346,4.693563249329234,1.1927873201894257,0.8856659193806891,2.281969214682848,0.34979650007280316,1.5638893234013376,0.39291254050352675,3.706112938059362,4.40507032427273,1.749694358662826,1.5658597212672518,22.787321409822038,0.9494717254092516,1.3647490604318997,Overflow
Haveri,Karnataka,March,Cloudy,23.248429323666855,44.432216874895545,99.91242651546564,15.832935122915973,4.154277482876449,7.137068263734814,0.8678179822320404,1.1608229876750789,0.5631164193352207,0.7790237749061939,0.2482511521279569,2.3127167073435775,3.3326978117540107,2.137621948061137,0.5721561879627468,23.265570718009222,0.9693987799170509,1.3317755233204724,Overflow
Koppal,Karnataka,March,Cloudy,23.93522653138466,74.28790495582271,94.64192395926366,23.036735644369394,3.9074430901130377,0.6899212987291259,0.3991858602596383,1.657234875009036,0.4425464501403392,0.7338269772010595,0.6443669770330415,4.442477062705049,3.3847062449063676,0.45288879717669206,1.7864250727598057,18.54102270603319,0.7725426127513829,1.148262626910782,Overflow
Raichur,Karnataka,March,Warm,32.424906322591085,74.00165133118765,57.48072346653152,26.108153375284193,2.9292968645064335,3.352995674533296,0.38297772973389366,2.4030104335034532,0.8344947095528447,1.7267187163511368,0.15960780556294107,9.85668525850992,4.890312610273082,4.930599656227283,0.2607439137685408,31.727443372522824,1.321976807188451,1.6241530421931818,Overflow
Ramanagara,Karnataka,March,Warm,23.019120187790907,60.95169124078243,64.75651540326896,4.607063101665668,1.1968586056983421,7.54681009082519,0.15861558806853981,2.39638816469814,0.6826593424227463,0.10767272337266709,0.9824312535220426,0.7610120755676553,2.5510484933207547,0.7642670035766697,0.055243133789667276,17.203006474862413,0.7167919364526005,0.7238090193213207,Sufficient
Shivamogga,Karnataka,March,Cloudy,34.04812136569845,67.77780940157066,85.63330725488105,24.698955716131568,1.9372461421313103,9.11963647736141,1.6700763126556393,2.9996276712629815,0.72553299905802,0.8470852705713274,0.7388374629075484,1.0086868371319846,0.7156189064380641,4.388641077630807,1.3699827930955264,25.520971950244622,1.0633738312601926,1.134399392345562,Sufficient
Dakshina Kannada,Karnataka,March,Sunny,26.45277072095344,82.85732900941093,87.22019748338532,24.737289091473375,4.905401604429124,2.2940891503324803,1.218714724721442,1.3106629750126353,0.6862798265725725,1.664574883651022,0.9442212019068661,8.847816001828578,1.5143229236652445,4.213447388379452,1.5703256583934233,29.169856338892842,1.2154106807872018,1.0995966437740756,Insufficient
Chikkaballapura,Karnataka,March,Sunny,29.353617271376592,34.4516542635654,11.486582645726106,24.999155857639764,3.828948660510694,8.669148467590821,1.9136419025473295,1.853121897433313,0.05365514812745653,0.9223109759762844,0.6872349738544974,7.350664135610855,0.7057469985199921,1.2847296678798363,0.7864919206340364,28.05569474868512,1.1689872811952133,0.5919495754663486,Insufficient
Yadgir,Karnataka,March,Warm,35.91840097175128,38.56334384922667,42.06403460042279,11.946120382073163,3.93888273864201,5.052437584405247,1.8308634613985022,0.18914867973683236,0.8216600187231619,0.3696962805738626,0.0833531879523387,8.261636381610169,3.927209087750609,0.31190795701642016,0.918880336069639,25.705675713878787,1.071069821411616,0.9847259705021749,Insufficient
Mandya,Karnataka,March,Cloudy,39.58434708225461,95.80147969529517,55.36905410315362,5.698714795753772,2.0036236740186686,9.532557822958394,1.8293342864216666,1.2568557705318004,0.43218604959794416,0.42480658954953965,0.2589888593678267,9.09182258485913,3.2853415215864668,1.1979789897068116,1.2048990997627371,30.518395248360985,1.271599802015041,1.1151143871475413,Insufficient
Chitradurga,Karnataka,March,Warm,26.175287652894017,57.05456661362184,63.74999280064688,8.508595116371774,4.96123694318064,8.248611304901111,1.502824953129414,0.13795983939810308,0.43028472880233637,0.07873941697653564,0.5211642237980305,2.071478508179373,3.411336305304908,0.15104889949031974,1.8281266448164053,23.342811767977178,0.972617156999049,0.5784910974644044,Insufficient
Davanagere,Karnataka,March,Sunny,16.39533087731649,99.7513675408289,16.41960584951663,3.4433102026164972,0.8076394916308588,6.249535930283731,1.6093155492027729,0.15565791103563542,0.355709817792925,1.4476210636872027,0.4655787627227247,6.330193295575436,2.924932067892197,4.933120413642522,2.580997833816308,27.860302137282314,1.160845922386763,1.5809542717201988,Overflow
Ballari,Karnataka,March,Warm,31.33122249921358,90.18593991189354,27.023038859078994,19.57377484712214,0.26961118264115014,4.201887112121078,0.003502706978515624,1.3937155760550561,0.5762479016568183,0.6221259027508139,0.3530465367643425,8.994635317824262,3.4143096360212644,0.31975637062485185,0.10817007685712621,20.257008320295277,0.8440420133456366,0.7123831548718274,Insufficient
Kalaburagi,Karnataka,March,Sunny,36.080589622807025,39.09457715832415,32.932750479245286,2.368369178764561,0.8271069606344483,6.643714435649754,0.9472638283964048,1.5029482363885958,0.27327047247870917,1.340303307878741,0.10271556467454535,7.974366888361947,4.739870443527722,3.972575654814461,1.460088301758789,29.784224094564113,1.2410093372735047,0.8126830575622723,Insufficient
Chikkamagaluru,Karnataka,March,Sunny,29.743420598472994,52.629505327379334,96.66035180305862,22.933885040399783,1.938847136393353,6.007333449737709,0.8436734919684818,0.39731357747201523,0.22077222792559792,0.49958526646308754,0.7490986637783289,2.6767748155995785,1.2047632162869115,2.0725117294669793,1.038990642015599,17.64966421710764,0.7354026757128184,0.7513692972076141,Sufficient
Bangalore,Karnataka,April,Cloudy,21.533229355789935,44.2352266675025,19.869972358034182,22.47222693645438,0.6163709093692565,0.646599734759391,0.25904049586217637,1.9503177785059764,0.7820785455363608,0.639370645050763,0.18327754458833057,3.723206701681198,2.010448875303399,4.419590364262177,1.4784409878995322,16.70874258281856,0.69619760761744,0.39613782061272984,Insufficient
Mysore,Karnataka,April,Hot,23.11264304473433,75.26822537705307,60.04100162834788,5.682603899011348,4.0307994002423015,2.063525819313047,0.2886304658944032,0.1865812473476125,0.5323009621298573,0.9815915351874738,0.3289142010535472,8.955485771241147,4.615451672583219,2.676554268807641,0.4883972520117249,25.148232595811976,1.047843024825499,1.3966091578453521,Overflow
Mangalore,Karnataka,April,Cloudy,15.138398905251123,58.53516270634202,20.404036266588676,4.944362751720311,3.90860530230499,8.395712297798665,0.9169057684845932,1.1545632444106113,0.7563940009814372,1.8041176147304128,0.8008827678856848,6.118497164707414,3.4793249704427422,0.6152773329441713,2.4609225746540333,30.411203039344755,1.2671334599726982,1.3000054157176406,Sufficient
Hubli,Karnataka,April,Cloudy,28.37539433145014,63.59696152659627,1.7804436917943534,11.89584135518723,3.8838895198435024,4.197933274083272,1.1548698725863715,2.333906223643866,0.9895486616917296,0.8342386306433902,0.21173651239899394,8.028022251762426,2.451660081899706,0.9389710690980863,1.5611649554337736,26.585941053085122,1.1077475438785467,0.7022587311600489,Insufficient
Dharwad,Karnataka,April,Sunny,26.116073297757033,74.96409644451899,95.08236821654148,15.934768736980159,2.809931242431716,4.417403864632505,1.028850272630216,0.7414706975131746,0.5858474032286031,0.1312538161756791,0.46162153233882397,6.226005619290234,2.383000932585681,1.4860530720189518,2.495842800672134,22.767281253517716,0.9486367188965715,0.7370146047967674,Insufficient
Belgaum,Karnataka,April,Hot,26.424865370403314,61.572482261395166,63.08691509851629,12.768665853166892,1.5411681239511115,7.736605386572133,1.3257656928872301,1.2673145159237114,0.35122568256000086,1.4889871757402344,0.9397386219274558,7.522669396588513,2.5860867120525173,3.2693028727262163,2.140401135806411,30.169265316735537,1.2570527215306473,1.1843666838628415,Insufficient
Tumkur,Karnataka,April,Sunny,17.831272350256683,58.288536258509225,66.41840412451234,10.83134510790042,3.6341596109967576,7.4309807263424785,1.2342420990660943,0.030144833226852352,0.611654242521715,1.3554205139015028,0.27899551106278087,6.548191839408009,2.5846921208693594,4.051553688875411,1.5658081430365292,29.325843329307492,1.2219101387211455,1.244156763322926,Sufficient
Kolar,Karnataka,April,Sunny,17.716539967265156,34.84348916631497,61.79626678527844,29.04190108123873,4.266099428689131,6.184163980010688,0.8677928356030471,0.24907149954461483,0.3890121750079544,0.06848513963289138,0.6105906289260072,9.283081335092424,4.6678237396178925,2.482224972256058,2.8111569514122987,31.879502685793007,1.328312611908042,1.3822771768463542,Sufficient
Chikmagalur,Karnataka,April,Sunny,33.065185773951185,97.62433382953894,43.971421372065414,9.477492268140953,0.9318226986903444,8.326152551716659,0.4334572836361732,0.11042860945230137,0.02518890450577138,0.3866275662807499,0.6614476350125205,9.812184611294608,1.437593087512072,0.9794607895641078,0.6943273945783279,23.79869113224363,0.9916121305101512,1.258791215731405,Overflow
Hassan,Karnataka,April,Cloudy,38.95977416341479,86.87299854203644,56.423111511186285,27.501155377734918,3.473259369022162,9.924228105709133,0.5985631521447179,2.6161745598594286,0.33893784689964757,0.7380571994779674,0.10474375488014487,4.53460422576765,4.423940206879121,1.4668441125599458,1.370435874712538,29.589788407912458,1.2329078503296858,1.0136549184307686,Insufficient
Udupi,Karnataka,April,Sunny,21.862920120356407,64.52850022889427,53.16064907751016,12.403777409445368,0.38663019565466417,6.358819692735475,1.495745355239244,0.5185230263513079,0.6838439524233813,1.1318782251366377,0.0776166923736854,7.878871765121556,3.196474164570671,1.7703445982355177,0.7689778918898666,24.267725559732007,1.0111552316555004,0.8356756880320053,Insufficient
Kodagu,Karnataka,April,Sunny,27.9253081336227,66.79016481612855,46.14084570495434,3.5500058803269905,4.81662989928582,9.37898191089744,1.226830994314134,0.5696477287983628,0.9572317606024315,1.4093881301493014,0.011649797954327301,4.592619208675104,2.144097527058401,0.9519374831836003,2.987466297927972,29.046480738846896,1.2102700307852874,1.0251187229102747,Insufficient
Bagalkot,Karnataka,April,Sunny,18.89125769381293,96.86833315061604,12.264432158409356,8.907403724052363,1.7965537221580485,8.280811265999109,0.07065685971729718,0.5265326883108148,0.11845246733151493,0.5362997805961334,0.7457543026861576,8.183766070867964,4.396952343691707,4.2605594610827655,1.6009231289989856,30.517262091440493,1.271552587143354,1.374319081780548,Sufficient
Bijapur,Karnataka,April,Sunny,22.072363151219903,42.084975474025214,85.75958996815622,8.065537283604275,3.450232809242289,7.779248703912537,1.257589916745553,0.19450043971257724,0.43544878246983376,0.5032695760762962,0.7724324859323644,2.183989253091412,4.9464063636817786,2.6303593586438097,0.1320862788343311,24.28556396834278,1.0118984986809492,1.3682246451181774,Overflow
Chitradurga,Karnataka,April,Cloudy,21.144609011987946,35.38646297355559,15.140431623098483,24.744278577809105,4.1981146171949195,8.898601163249927,0.23408497569471787,1.2341109850897443,0.23332493429574896,1.037287028584271,0.322878908936979,7.3886626267347735,3.225688005757741,0.2967267996197859,2.2253871219236405,29.294867167082252,1.220619465295094,0.6859180240087872,Insufficient
Bidar,Karnataka,April,Hot,37.78128525092467,32.577092552995396,83.7917264045748,1.0605456440438643,4.4669744684851995,4.698921093593783,0.6975158961834738,1.4792982402738475,0.04340733939924668,0.20295903459238374,0.14335657484968156,2.4331811665821435,4.527917884214222,4.001951321413471,0.4886090619185114,23.184092081505963,0.9660038367294151,0.7516781878392003,Insufficient
Gadag,Karnataka,April,Sunny,39.79533266888191,33.360556281253984,76.3431999067654,5.664499998244513,3.7300654827223854,8.612056838215269,1.086543861786941,2.8965788052246175,0.5775933567142203,1.3664382816997562,0.47346794788510527,1.1116765587049882,3.865852161422227,4.331584001336132,0.3132555446934788,28.36511284040512,1.1818797016835467,0.6646015768627528,Insufficient
Haveri,Karnataka,April,Cloudy,34.48962609672235,32.59139762489812,1.5164235566924478,20.32774799928017,1.422915025794813,5.0606332501671005,0.3153767814659454,0.2281861352993516,0.25825183505406146,0.4769117483154528,0.8554762583165522,1.568724954621492,4.623464315594433,2.098930172615547,2.4536551108745,19.362525588119247,0.8067718995049686,0.45456936028144324,Insufficient
Koppal,Karnataka,April,Hot,15.282875217929284,61.756943845820246,80.83420387436215,17.551799468683768,2.7219392031882568,3.0449054613409334,1.062428961802677,0.5646575067789369,0.03583835666382229,0.6184343058439623,0.3746313430717668,1.8006104864900618,2.128227441420967,1.9501629783049252,2.6859167120022325,16.98775275690854,0.7078230315378559,1.0365070092470485,Overflow
Raichur,Karnataka,April,Hot,25.835369744387982,51.103482886747216,21.519789789697263,29.538660442204066,0.34146938170634744,3.081375263607028,0.23922168474532368,2.1915475308761287,0.05230092136233144,0.28792630188143753,0.21623169854480628,6.300046734572612,4.632977263113185,3.8639480039981304,1.2515184766264373,22.458563261033767,0.9357734692097402,0.8770405347975395,Insufficient
Ramanagara,Karnataka,April,Sunny,16.122274460602764,90.18887095096674,70.13559734919414,16.66658923227897,0.45155280430207667,4.696424869827838,0.5781040241165523,0.08930488611422105,0.2796995348055362,1.8545244140414827,0.1913078421865455,4.468839448204907,0.5867813602784266,1.3426615166411682,0.11537420461025272,14.654574905129007,0.6106072877137086,0.8309963078321778,Overflow
Shivamogga,Karnataka,April,Sunny,33.66148936455561,78.37405503486839,60.94201302546768,24.071143545452266,1.1187385826722758,1.6984503836971887,1.0975717540999659,1.082974313790821,0.6947150464022908,1.1967140706669845,0.3146257050943513,2.3362228460751764,4.361454340037185,3.2027193773756366,2.137132719554276,19.241319139466153,0.8017216308110897,1.1621658439518634,Overflow
Dakshina Kannada,Karnataka,April,Hot,25.43909607600818,36.39349261972932,38.70976922160349,6.666301642707131,0.5498444664213337,2.0706630727176045,0.9406823264145538,2.172572210121699,0.949589038111704,1.632839521888631,0.34281606798353303,3.410419373935264,0.5673822103610376,1.5043232414560426,1.3946290941181176,15.53576062352952,0.64732335931373,0.36724112587116653,Insufficient
Chikkaballapura,Karnataka,April,Sunny,28.72815623575383,85.69366071413162,48.85337036489447,23.330296254611977,3.075005320311294,2.5450107831421107,1.209656479288543,2.1546100519521225,0.04509792382109168,0.5118842530843162,0.14487094616942509,2.869825930398391,3.4317452046827874,4.363832448522676,2.230214550826714,22.581753892199472,0.9409064121749781,1.3138796361551253,Overflow
Yadgir,Karnataka,April,Cloudy,28.501226392395616,49.01380390449353,61.97345153517756,18.885667185330878,2.700533271965289,1.4284629406816074,0.473662550262965,1.1719442795266062,0.3792794330962804,1.7955722568878423,0.7024186158198743,4.088873918503319,2.235826652330026,4.783047957087217,1.5009645147481556,21.260586390909182,0.8858577662878826,0.8306256869870746,Insufficient
Mandya,Karnataka,April,Sunny,36.77621540915663,54.63583306667081,40.21861547438485,17.89544049158918,4.234841869173381,6.98631507663098,1.9410624088161146,0.5478062120532831,0.11130868017095807,1.909508910135146,0.08618897702340389,6.492626154801522,4.555685825726117,3.1134359290683076,0.41330680420023735,30.39208684779945,1.2663369519916439,1.6415483459972278,Overflow
Chitradurga,Karnataka,April,Hot,28.939129917593135,95.71072474476475,15.388126324453665,6.027045472999778,0.1661552035865238,8.398706006607693,1.9092247362656656,2.327129235967704,0.4974240800099916,1.6275684986074757,0.06528046440380963,8.46932602936682,1.9062003719710003,0.8511037643770852,1.8119766227482081,28.030095013911975,1.1679206255796657,0.9025297740631013,Insufficient
Davanagere,Karnataka,April,Sunny,25.784300517283693,53.92499973352112,70.61573512210725,5.084024895361975,2.2635757592746506,5.603547787523842,0.3924401441751608,2.7751646549329987,0.6143970339008693,0.6772994904479013,0.536911892442153,9.966729845661689,0.7584772674320517,0.294830638562511,1.7928440188060006,25.67621853315983,1.0698424388816596,0.8166547053454456,Insufficient
Ballari,Karnataka,April,Hot,18.435097461612166,64.39288614114174,81.76831954312223,22.765441736388276,2.566507049340872,1.411936313852048,0.9300260155931459,1.1312942299276854,0.25046374565095963,0.19140290663306514,0.4107627325958818,2.7942248033161663,4.9525242246206735,0.7261484974778631,1.1720125384083722,16.537303057416732,0.6890542940590305,0.39491629457258776,Insufficient
Kalaburagi,Karnataka,April,Sunny,28.573193210273605,89.69918106563881,98.53427715942988,15.165101879757971,0.4020050430037464,3.9530489034267955,1.6275127363835915,2.7518830118492996,0.973703194797077,1.8648324015392406,0.37801065755201324,3.5455468290700587,1.5047914982228894,3.6424376862729,2.4507023948303455,23.094474356947952,0.9622697648728313,0.7278117369727805,Insufficient
Chikkamagaluru,Karnataka,April,Cloudy,15.761613142287757,31.98830176317996,83.53408989539481,8.106741906426826,2.3081365122800834,2.8302904835433154,1.7647643238825796,2.7988644338160995,0.7883397176646864,0.8852362312267494,0.24168949318188138,2.4722611416524365,0.2944469771646646,0.9231173390420361,2.805237595856112,18.112384249310644,0.7546826770546101,0.8264303065637386,Sufficient
Bangalore,Karnataka,May,Rainy,33.48647220819568,32.386525175584985,81.65876734295213,10.793925162071766,1.2518306951904852,6.935739423962834,1.18963557805794,0.41095128120078417,0.6048203381124057,0.7836646100470857,0.46470763203776344,5.771052950264812,0.7817280656602316,4.052018892196939,2.0675978418064846,24.313747308537767,1.0130728045224069,1.4465750092265648,Overflow
Mysore,Karnataka,May,Hot,29.480168448826397,47.98947393745716,66.24911190428297,9.881417121694902,2.5503875329730707,5.2726643386558925,0.06394262173943188,0.1414562201221221,0.5005372667754557,1.429543216213198,0.6748748404859088,0.38754572418506106,0.5787795103495558,3.5330943924100233,0.9614618164371028,16.094287480346825,0.6705953116811177,0.3630184155936999,Insufficient
Mangalore,Karnataka,May,Sunny,26.970460949020453,47.757857346508246,46.53745028406957,8.75425527383815,2.0925434903530475,6.338775350514688,0.907920220935567,1.1922675824508677,0.646401717156547,1.072419589625801,0.820436665642893,0.4145820733201566,2.3554847587735033,1.5396590408770128,0.48075829736985354,17.861248787019935,0.744218699459164,0.8550956360549297,Sufficient
Hubli,Karnataka,May,Rainy,27.083831456970536,53.492280266841476,65.14684698578601,26.90435366805503,1.0104654024781035,2.437835813010106,0.9689510439156119,1.4000555579361604,0.6299370893695732,1.0682675003764635,0.8305710039387221,0.9921061023249922,4.656849448081309,2.292945046151183,1.4000557481665568,17.688039755748783,0.7370016564895326,0.45728181217510416,Insufficient
Dharwad,Karnataka,May,Sunny,37.29894238391017,96.66418754240154,18.949334454774714,26.92521631064117,3.219300434938612,7.533731067966891,1.6458587106883447,2.777708447102518,0.5497006785531771,1.8010148963915258,0.7760088518856654,5.9626269680218025,4.872921989947351,0.43394707640584507,0.37270917021353145,29.94552829211527,1.247730345504803,1.3634043076000926,Sufficient
Belgaum,Karnataka,May,Hot,27.634710911309593,37.26909960676642,43.53352152042448,1.1972878847103186,3.2186708989515997,8.875131533810606,0.3759754177198511,1.4840577936592205,0.3433341834686413,1.7603107755309004,0.1833346262376616,2.035999376397882,2.7984796787608364,0.00043578801152133195,0.07750724457110914,21.15323731711983,0.8813848882133263,0.5661969597988801,Insufficient
Tumkur,Karnataka,May,Rainy,33.26317626912683,68.64004353829822,87.93214478693739,20.559843345625747,0.4877408710528791,9.37243866312186,0.5526158091535305,2.2029838995744195,0.7172010906473,1.0748645828927905,0.03178004878161145,6.281069429658295,2.441278581576633,0.7044510061319847,1.9869429011562532,25.853366883747558,1.0772236201561483,0.6423083760397302,Insufficient
Kolar,Karnataka,May,Rainy,21.585299411320797,37.9192486954254,50.96189191606171,17.45622807102486,1.2580330099246373,5.3729653327034494,1.6100273244629282,1.1048722765268386,0.29105103431193624,0.8798396577849976,0.47158305855782845,4.392312814027967,4.819657781484286,2.7600755677025846,2.6574821751560034,25.617900032643462,1.0674125013601443,0.6172218125045141,Insufficient
Chikmagalur,Karnataka,May,Sunny,27.911780339081382,92.50699089817724,42.568411085525284,19.900269699900363,4.253896632059858,2.7652055940518414,1.5659215051793656,2.452005359437533,0.44735156701279855,1.4922634700889017,0.8733669851600178,9.041227787529575,0.3947149349515794,2.537888067377259,2.4428982286945664,28.2667401315433,1.1777808388143043,0.7451646877066773,Insufficient
Hassan,Karnataka,May,Hot,19.220795504949137,75.6281042591221,70.04259615268863,29.145533034632024,1.7020686412236201,8.048430133035453,0.12747015722583765,2.2180037328591897,0.5984432005875884,1.6891736645015605,0.22024246106706413,1.9136595217792607,1.9067465563079566,2.199039256579391,0.573416542304038,21.196693867470962,0.8831955778112901,1.1266274079639433,Overflow
Udupi,Karnataka,May,Rainy,28.11087606313485,41.69714377590334,63.578068661913,12.628469597069724,0.9567190226771505,1.730520917263636,0.8455712008987468,2.129642023342333,0.6111728619110532,0.7231457174298763,0.08552747672978744,8.073970818845153,2.6569676892961933,2.475646841117536,1.3405551748707274,21.629439744382193,0.9012266560159247,0.5583524900906225,Insufficient
Kodagu,Karnataka,May,Rainy,35.382882866131766,72.99766110513629,13.204266777232764,17.75125241520118,3.0949157429096257,5.464143115881588,1.6088668546564953,2.5891186246089006,0.43980247854724663,1.749471947016408,0.5942047709308942,8.769593195936249,2.4270946274074245,0.11661314152287272,1.8049472635933428,28.658771763011046,1.1941154901254603,0.7640815871714256,Insufficient
Bagalkot,Karnataka,May,Sunny,38.263351797794144,74.83676464636304,78.75879785118491,0.727437327169661,3.8098912478595133,2.043210100073829,0.643721254510013,1.884821056909979,0.6271173164567378,0.9623272955305917,0.18919425473403018,0.519509436615172,3.812783067141232,0.696513946987512,2.060444896489562,17.249533873308174,0.7187305780545072,0.9097132611860198,Overflow
Bijapur,Karnataka,May,Rainy,28.90501270814861,97.47013975075264,75.50186718348762,18.37630657675273,2.2353494269177965,0.2531465911134423,1.8676639975126281,2.13223796820862,0.5750823555580511,0.5184555366309127,0.5631320300873646,4.228543277420239,1.0368161431094673,4.462101392463708,1.5250415671176931,19.39757028613992,0.8082320952558301,0.8601874206162345,Sufficient
Chitradurga,Karnataka,May,Rainy,15.356957452081966,62.81284766186804,56.136252312993896,28.46306865385932,2.561009051457493,4.323167076007884,1.7533713250366136,2.016272781618516,0.3291193225556953,0.5048612091614315,0.940227254795282,8.302903117080493,2.9493272515846742,3.232350236780422,0.4294465680342098,27.342055194112714,1.1392522997546963,1.2336630667782,Sufficient
Bidar,Karnataka,May,Rainy,21.984944044295418,75.53080619878581,59.22984452443993,3.6069311405251767,1.3853666087852297,5.462693181859679,1.7888536961082633,0.8823226919676407,0.6502911871799294,1.3711837252799115,0.08062304881021731,6.172713059364812,3.02056373942261,1.7391677067612699,0.5197480956359156,23.073526741175474,0.9613969475489781,1.3378947163109167,Overflow
Gadag,Karnataka,May,Rainy,37.63933515672364,82.56344560647045,6.444772234542873,14.678872663003071,0.09084905442733271,7.640712965385176,1.9000891096970818,1.6475909570353262,0.7061768536225335,1.535600720729555,0.9326587940421553,3.8636741607339156,0.9955414965225284,0.8644717696213872,0.14384356184320812,20.3212094436602,0.8467170601525084,0.6667923650566021,Insufficient
Haveri,Karnataka,May,Rainy,20.67719407638528,76.40810319371595,2.068923978397985,25.87225167746144,1.062634452483685,2.641282083106958,1.6528059962835595,2.3583971772735337,0.40542315401714457,1.285560216987239,0.8940722795581753,5.514409217370721,3.511813006540935,3.4529951668488987,2.9111737402548212,25.69056649072567,1.070440270446903,1.1271071087498847,Sufficient
Koppal,Karnataka,May,Sunny,24.76230889086775,53.972479386753974,37.57850608576263,14.67840784954382,0.13335492368064694,9.780849423447153,1.7631514616055564,0.28233423704208627,0.2865066897433304,1.0372352867551682,0.6208715679130083,0.7818214672817669,2.4821539610992054,4.676909879213728,2.5232651645698887,24.368454062351535,1.0153522525979806,1.5079115594271753,Overflow
Raichur,Karnataka,May,Hot,26.59375934547863,87.14990596403189,36.15972896824857,24.101196114504468,0.1919276290215588,9.490672405751022,1.2136744380779703,0.5663063459072266,0.8289350123057888,0.6715467755461024,0.8879038070758445,7.299399559680342,2.1686879143445963,3.6887586916910293,0.523667742854823,27.531480322256304,1.147145013427346,1.2529502840354192,Sufficient
Ramanagara,Karnataka,May,Hot,38.30814309911995,45.84623225136593,82.02556405942515,3.7899200728771087,4.025096005014078,8.527409450865795,0.024607423830251163,2.4486597548009996,0.07050940347143686,0.4282281441877378,0.14027179985119298,0.6541971065040553,0.96524071860977,3.4052088077174023,1.0965567806452885,21.785985395498003,0.9077493914790834,0.7558699769947852,Insufficient
Shivamogga,Karnataka,May,Hot,35.39246551968715,56.99768952578378,72.8978328747404,6.252509925059881,2.4011671360358653,2.3379776927496634,0.6333009242029457,0.4376418992085701,0.21317366717552855,1.9217402601392994,0.38124858981088416,3.8038315875910964,0.8644571967563369,0.9051409629229129,0.020114875719902003,13.919794792313004,0.5799914496797085,0.8520002322244616,Overflow
Dakshina Kannada,Karnataka,May,Sunny,32.83427872005345,31.536214161252307,97.69181322813596,2.214150473590827,1.5258540808049759,3.1954856224792882,1.824075324574344,1.2812399989297438,0.686215916778727,1.4309044304234302,0.615333414453627,6.369915347308172,2.6965622662303383,4.818929561232647,0.6235784624431633,25.068094425658455,1.0445039344024356,1.0236129120145554,Insufficient
Chikkaballapura,Karnataka,May,Sunny,35.242340050904446,35.9070969178188,41.143897942466026,19.01680308781729,3.001602846869578,1.5509335012259562,0.3900222801192099,2.53758620711229,0.09635031568741537,1.452381277538693,0.9919244280407589,4.61403337709466,3.31485264101171,3.547738231002411,2.278021971624875,23.775447077327556,0.9906436282219815,0.9987880185730192,Sufficient
Yadgir,Karnataka,May,Rainy,21.80895304438632,85.92217583214783,77.08622415759584,5.130894999482797,2.691823642106384,6.193386311106281,1.391710585081537,0.6757205595518369,0.07434319308080228,1.9361295050393956,0.6860480758621745,6.520457878258062,0.4573919387472758,1.2006206554810612,1.9989326876603954,23.826565031975203,0.9927735429989668,1.0232206970140354,Sufficient
Mandya,Karnataka,May,Rainy,33.5257798703847,31.447190267484476,73.10863529969824,24.040392679920444,2.3336864193452733,3.359043354403064,0.9213163850877231,2.0907419096860735,0.5603257573050806,0.160617009625589,0.49543760953569915,4.476522429419245,0.13224092221694572,1.2778739118425468,1.2644737813421811,17.07227948980942,0.7113449787420593,0.49216518532688514,Insufficient
Chitradurga,Karnataka,May,Hot,18.098140951199316,64.44674419111195,87.43467465653816,5.53425371324073,1.185917994121715,3.2324890862019826,1.6891304073421682,1.7228890095576919,0.6787634939362204,1.0798906754067297,0.6331409780260767,7.265930689222775,4.755718492223627,2.7203290069747217,0.2889440823147986,25.253143915328508,1.0522143298053546,1.0705599683370584,Sufficient
Davanagere,Karnataka,May,Hot,20.858304058249708,57.65140058034821,87.25614805008166,1.1254820700182067,3.0236145534196273,2.3113288869562885,0.6804677909959467,2.680378903623305,0.9067122947696241,0.4243953260881177,0.1288810630468521,4.086006284142792,0.9947520307583363,2.7257435647965798,2.320742848173399,20.28302354677087,0.8451259811154529,0.5250693576226931,Insufficient
